snapshot_date,snapshot_timestamp,event_id,sport_key,sport_title,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market_key,market_last_update,home_price,away_price,draw_price
20260313,2026-03-13 10:33:54 EDT,6ea642de0a2fe7ee3e19284ad8f1849a,basketball_wncaab,WNCAAB,2026-03-13T14:02:00Z,Miami (OH) RedHawks,Ohio Bobcats,betrivers,BetRivers,2026-03-13T14:33:48Z,h2h,2026-03-13T14:33:48Z,-10000,1000,
20260313,2026-03-13 10:33:54 EDT,6ea642de0a2fe7ee3e19284ad8f1849a,basketball_wncaab,WNCAAB,2026-03-13T14:02:00Z,Miami (OH) RedHawks,Ohio Bobcats,betmgm,BetMGM,2026-03-13T14:33:23Z,h2h,2026-03-13T14:33:23Z,-3000,1050,
20260313,2026-03-13 10:33:54 EDT,6ea642de0a2fe7ee3e19284ad8f1849a,basketball_wncaab,WNCAAB,2026-03-13T14:02:00Z,Miami (OH) RedHawks,Ohio Bobcats,fanduel,FanDuel,2026-03-13T14:33:40Z,h2h,2026-03-13T14:33:40Z,-4500,1100,
20260313,2026-03-13 12:24:32 EDT,8db1477e89e5026f08f03e8e8e649c24,basketball_wncaab,WNCAAB,2026-03-13T15:02:00Z,Alabama A&M Bulldogs,Southern Jaguars,betrivers,BetRivers,2026-03-13T16:23:54Z,h2h,2026-03-13T16:23:54Z,135,-195,
20260313,2026-03-13 12:24:32 EDT,8db1477e89e5026f08f03e8e8e649c24,basketball_wncaab,WNCAAB,2026-03-13T15:02:00Z,Alabama A&M Bulldogs,Southern Jaguars,betmgm,BetMGM,2026-03-13T16:24:25Z,h2h,2026-03-13T16:24:25Z,160,-210,
20260313,2026-03-13 12:24:32 EDT,8db1477e89e5026f08f03e8e8e649c24,basketball_wncaab,WNCAAB,2026-03-13T15:02:00Z,Alabama A&M Bulldogs,Southern Jaguars,fanduel,FanDuel,2026-03-13T16:24:10Z,h2h,2026-03-13T16:24:10Z,158,-215,
20260313,2026-03-13 12:24:32 EDT,d4cb2752918b6d1116312496dc9e5fd8,basketball_wncaab,WNCAAB,2026-03-13T16:02:00Z,Howard Bison,Coppin St Eagles,betmgm,BetMGM,2026-03-13T16:24:25Z,h2h,2026-03-13T16:24:25Z,-1600,750,
20260313,2026-03-13 12:24:32 EDT,d4cb2752918b6d1116312496dc9e5fd8,basketball_wncaab,WNCAAB,2026-03-13T16:02:00Z,Howard Bison,Coppin St Eagles,fanduel,FanDuel,2026-03-13T16:24:10Z,h2h,2026-03-13T16:24:10Z,-4500,1100,
20260313,2026-03-13 12:24:32 EDT,50767d58af040bf7a11393c2a78ebcbb,basketball_wncaab,WNCAAB,2026-03-13T16:05:00Z,Charleston Cougars,William & Mary Tribe,betrivers,BetRivers,2026-03-13T16:23:54Z,h2h,2026-03-13T16:23:54Z,-435,270,
20260313,2026-03-13 12:24:32 EDT,50767d58af040bf7a11393c2a78ebcbb,basketball_wncaab,WNCAAB,2026-03-13T16:05:00Z,Charleston Cougars,William & Mary Tribe,betmgm,BetMGM,2026-03-13T16:24:25Z,h2h,2026-03-13T16:24:25Z,-375,275,
